,cod_cidades,city,uf,atendido_loggi,distancia_cajamar,populacao,area_em_km2,tem_malha,latitude,longitude,idh_renda,indice_roubo,quantidade_decolagens,latitude_airport,longitude_airport,caminhao,caminhonete,camioneta,motocicleta,preco_gasolina,preco_diesel_s10,area_urbana,pib,distance_airport,viabilidade_terrestre,viabilidade_aerea,custo_indireto,custo_direto,lucro,score
273,3119401,CORONEL FABRICIANO,MG,não,856,110313,221.049,0,-19.5179,-42.6276,0.715,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1253.0,2951.0,1164.0,12148.0,4.988071428571429,3.8430000000000004,13.2,1493887.0,141.5504258015161,0.05604077093181584,0.39623120961248837,0.6140247237971389,0.18580742764028826,0.2494377138611872,-0.29468815450436603
163,3302502,MAGE,RJ,não,454,237776,385.696,0,-22.6632,-43.0315,0.685,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,2006.0,3932.0,2753.0,13328.0,5.071714285714286,3.6597500000000003,21.8,3291378.0,27.759680734910884,0.085155702361611,0.500375975615956,0.7469655565003398,0.07607351453365505,0.25861613192360794,-0.2946936731640969
183,3303609,PARACAMBI,RJ,não,385,50614,179.374,0,-22.6078,-43.7108,0.6890000000000001,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,736.0,1043.0,791.0,2409.0,5.071714285714286,3.6597500000000003,6.0,10752222.142857144,52.31949170869885,0.023172390137842815,0.500375975615956,0.7469655565003398,0.07736323149963775,0.2870599204715711,-0.29532556097185786
177,3302007,ITAGUAI,RJ,não,408,122559,271.563,0,-22.8636,-43.7798,0.703,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1716.0,2734.0,2589.0,5620.0,5.071714285714286,3.6597500000000003,11.1,7977203.0,54.647648956733555,0.06323193391032912,0.500375975615956,0.7469655565003398,0.08173261647084928,0.28085124040425946,-0.29585905240075555
169,3305802,TERESOPOLIS,RJ,não,488,176081,770.507,0,-22.4165,-42.9752,0.752,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,2517.0,6081.0,3425.0,18238.0,5.071714285714286,3.6597500000000003,11.3,4867922.0,51.96429642264173,0.11468272454671921,0.500375975615956,0.7469655565003398,0.092009533408634,0.2793781331025696,-0.2989339382986731
289,3158953,SANTANA DO PARAISO,MG,não,855,32860,275.529,0,-19.3661,-42.5446,0.6629999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,210.0,464.0,159.0,2190.0,4.988071428571429,3.8430000000000004,26.510810810810803,5657943.7,152.5416898823318,0.008269201180092988,0.39623120961248837,0.6140247237971389,0.1906804392304866,0.26979303101343194,-0.2996025405540372
482,2403608,EXTREMOZ,RN,não,2971,28335,125.665,0,-5.70143,-35.3048,0.64,0.3025112324705384,1145986.0,-5.768056,-35.376111,110.0,515.0,156.0,2806.0,4.492666666666667,3.5178333333333334,46.56666666666666,6538490.4,10.801713088811113,0.008165206281676454,0.08733098646880195,0.33528186826366047,0.4302052275168309,0.2876711731195195,-0.30047775627608775
168,3300407,BARRA MANSA,RJ,não,312,180290,547.441,0,-22.5481,-44.1752,0.72,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1986.0,4585.0,2386.0,7793.0,5.071714285714286,3.6597500000000003,16.4,5400831.0,99.34678583861167,0.07701357136081895,0.500375975615956,0.7469655565003398,0.08833277918812343,0.2769970849907933,-0.3017409238951693
262,3152501,POUSO ALEGRE,MG,não,202,147190,543.883,0,-22.2266,-45.9389,0.755,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,2926.0,7490.0,3018.0,14767.0,5.094,3.85,13.3,5930552.0,353.3484913703597,0.11811491561721249,0.39623120961248837,0.6418861096233237,0.1884528801931862,0.2885720863901411,-0.3021868407955054
176,3304201,RESENDE,RJ,não,282,126927,1113.507,0,-22.4705,-44.4509,0.762,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1539.0,4551.0,2677.0,8313.0,5.071714285714286,3.6597500000000003,13.2,7756066.0,128.98597193874508,0.07461145393745877,0.500375975615956,0.7469655565003398,0.09754796738657541,0.3013776577182235,-0.30278322925252477
274,3143906,MURIAE,MG,não,632,108533,843.327,0,-21.13,-42.3693,0.731,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1538.0,3280.0,970.0,16451.0,4.988071428571429,3.8430000000000004,10.0,1808872.0,236.1600449104171,0.06570156115684327,0.39623120961248837,0.6140247237971389,0.1967857106918789,0.2533336003815238,-0.30285375874008474
423,5220454,SENADOR CANEDO,GO,não,916,105535,244.745,0,-16.7084,-49.0914,0.6759999999999999,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,1085.0,2768.0,1003.0,15610.0,4.832363636363637,3.8539000000000003,12.7,2392500.0,16.177606226312296,0.05673784662930067,0.1168003589971972,0.6274598566331571,0.137209321839961,0.24113318903364198,-0.30424183146736866
480,2402600,CEARA-MIRIM,RN,não,2972,73835,739.686,0,-5.64323,-35.4247,0.599,0.3025112324705384,1145986.0,-5.768056,-35.376111,394.0,1327.0,317.0,6685.0,4.492666666666667,3.5178333333333334,46.56666666666666,6538490.4,14.816107024968572,0.022567983679056783,0.08733098646880195,0.33528186826366047,0.432181303082296,0.27400450645285285,-0.3050767485652792
478,2412005,SAO GONCALO DO AMARANTE,RN,não,2954,101169,251.308,0,-5.79068,-35.3257,0.619,0.3025112324705384,1145986.0,-5.768056,-35.376111,512.0,1303.0,528.0,8643.0,4.492666666666667,3.5178333333333334,46.56666666666666,1630595.0,6.1183091420476075,0.028499940416861665,0.08733098646880195,0.33528186826366047,0.425623455412837,0.25224249832987516,-0.30524581022819164
179,3305554,SEROPEDICA,RJ,não,380,84427,283.794,0,-22.7526,-43.7155,0.695,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1481.0,1684.0,1017.0,3548.0,5.071714285714286,3.6597500000000003,7.9,1894661.0,48.16484987746742,0.03894526191130512,0.500375975615956,0.7469655565003398,0.07474805761095728,0.23968985497438924,-0.30692397924117165
433,5214507,NEROPOLIS,GO,não,935,28275,204.216,0,-16.4047,-49.2227,0.6809999999999999,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,594.0,1490.0,366.0,3699.0,4.832363636363637,3.8539000000000003,25.95294117647059,3990761.3333333335,25.154852563812167,0.021903854288871892,0.1168003589971972,0.6274598566331571,0.14403849030198232,0.26556730777803117,-0.3077441572199181
420,5221403,TRINDADE,GO,não,924,121280,713.28,0,-16.6517,-49.4927,0.682,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,1342.0,3751.0,1148.0,17137.0,4.832363636363637,3.8539000000000003,19.6,1605550.0,29.10044586759346,0.06811648501236996,0.1168003589971972,0.6274598566331571,0.14425790954757242,0.24560846989905452,-0.3080172751146253
430,5208806,GOIANIRA,GO,não,934,41188,200.402,0,-16.4947,-49.427,0.674,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,448.0,1333.0,380.0,5185.0,4.832363636363637,3.8539000000000003,25.95294117647059,3990761.3333333335,26.752042831546024,0.021620844362807104,0.1168003589971972,0.6274598566331571,0.14462373055821073,0.26323397444469787,-0.3091885156317229
432,5203302,BELA VISTA DE GOIAS,GO,não,912,28517,1276.617,0,-16.9693,-48.9513,0.721,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,534.0,1819.0,303.0,5043.0,4.832363636363637,3.8539000000000003,25.95294117647059,3990761.3333333335,47.096336233021134,0.02419378713384353,0.1168003589971972,0.6274598566331571,0.15074658595113669,0.27890064111136453,-0.30944209627566005
184,3305752,TANGUA,RJ,não,499,32974,146.623,0,-22.7423,-42.7202,0.644,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,379.0,603.0,249.0,1710.0,5.071714285714286,3.6597500000000003,32.41785714285714,10752222.142857144,54.97633850330204,0.011076502987824744,0.500375975615956,0.7469655565003398,0.09496581302886285,0.2989894384561349,-0.3105671942789883
483,2408201,NISIA FLORESTA,RN,não,2913,27376,306.051,0,-6.0932900000000005,-35.1991,0.601,0.3025112324705384,1145986.0,-5.768056,-35.376111,100.0,396.0,119.0,2371.0,4.492666666666667,3.5178333333333334,46.56666666666666,6538490.4,40.96021319013423,0.006519237776613104,0.08733098646880195,0.33528186826366047,0.4356318568380378,0.2746711731195195,-0.31070128087305415
485,2407807,MONTE ALEGRE,RN,não,2922,22459,199.519,0,-6.07063,-35.3253,0.578,0.3025112324705384,1145986.0,-5.768056,-35.376111,135.0,283.0,76.0,2313.0,4.492666666666667,3.5178333333333334,46.56666666666666,6538490.4,33.93020080188338,0.005944845538459358,0.08733098646880195,0.33528186826366047,0.43371706272013877,0.26700450645285284,-0.3115559789242115
573,1721000,PALMAS,TO,não,1722,287017,2218.934,1,-10.24,-48.3558,0.789,0.7731035155872519,316747.0,-10.2915000916,-48.3569984436,4821.0,17464.0,4746.0,49029.0,4.922,3.63675,39.3,6544297.0,0.0,0.25416831707246423,0.015018880751591957,0.5727715393749554,0.2457048378980663,0.32996406674332407,-0.3126108742392498
166,3300100,ANGRA DOS REIS,RJ,não,405,194736,800.43,0,-23.0011,-44.3196,0.74,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1268.0,3951.0,2034.0,11606.0,5.071714285714286,3.6597500000000003,19.9,8116489.0,111.69991512138452,0.06769276152260956,0.500375975615956,0.7469655565003398,0.10734187681382538,0.3029618174424782,-0.31306048663851294
484,2404200,GOIANINHA,RN,não,2890,26073,192.277,0,-6.26486,-35.1943,0.619,0.3025112324705384,1145986.0,-5.768056,-35.376111,209.0,398.0,140.0,2307.0,4.492666666666667,3.5178333333333334,46.56666666666666,6538490.4,58.51094701165051,0.007942103447280668,0.08733098646880195,0.33528186826366047,0.440335866538309,0.2806711731195195,-0.3130918607227252
278,3113404,CARATINGA,MG,não,796,91872,1250.874,0,-19.7868,-42.1292,0.6970000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1444.0,3340.0,940.0,12171.0,4.988071428571429,3.8430000000000004,9.2,1322811.0,194.0268095110604,0.05841375378938808,0.39623120961248837,0.6140247237971389,0.20113314765010926,0.23836929494568884,-0.3135318737059756
380,4315602,RIO GRANDE,RS,não,1358,209380,2813.907,0,-32.0349,-52.1071,0.752,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,2492.0,6221.0,3816.0,28652.0,4.6690000000000005,3.4277,26.711111111111105,4276570.142857143,243.2313649111073,0.1334128006420044,0.30773318576264974,0.528538240242097,0.30439112953510944,0.29166235812482194,-0.31467564647282054
164,3301900,ITABORAI,RJ,não,483,232518,424.219,0,-22.7565,-42.8639,0.69,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,3225.0,5036.0,3469.0,12921.0,4.999,3.759,33.6,5049300.0,40.14364342025469,0.11088001534373379,0.500375975615956,0.7697472263300207,0.08589533411312733,0.2824939932878933,-0.31508126414843185
254,3127701,GOVERNADOR VALADARES,MG,não,929,280870,2348.1,0,-18.8545,-41.9555,0.7140000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,3462.0,8930.0,2864.0,43948.0,4.988071428571429,3.8430000000000004,24.3,5072185.0,228.49652726353017,0.17255402927646693,0.39623120961248837,0.6140247237971389,0.23598784497908623,0.2811464308839317,-0.31629353213350575
178,3302270,JAPERI,RJ,não,389,101239,82.832,0,-22.6435,-43.6602,0.637,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,535.0,787.0,693.0,3764.0,5.071714285714286,3.6597500000000003,11.7,1129014.0,45.94380784929589,0.020598412217671766,0.500375975615956,0.7469655565003398,0.07502823935402538,0.21979515801665003,-0.3169193323734935
295,3106309,BELO ORIENTE,MG,não,875,26164,336.012,0,-19.2199,-42.4828,0.655,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,252.0,672.0,134.0,2188.0,4.988071428571429,3.8430000000000004,26.510810810810803,1160578.0,162.67934934011745,0.009585789755204547,0.39623120961248837,0.6140247237971389,0.19818303039687316,0.24107565697117597,-0.31695872434894656
261,3148004,PATOS DE MINAS,MG,não,725,150903,3189.006,0,-18.5699,-46.5013,0.7490000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,3563.0,10802.0,1982.0,27616.0,4.988071428571429,3.8430000000000004,22.7,3518377.0,290.6312788010374,0.15190828777673873,0.39623120961248837,0.6140247237971389,0.23501892824382495,0.2821817738507328,-0.3180591065848233
570,1600303,MACAPA,AP,não,3402,474699,6407.123,0,0.034934,-51.0694,0.723,0.0,281465.0,0.0506640002131,-51.0722007751,3017.0,18050.0,3581.0,47855.0,4.530639655172413,3.6163407738095246,32.7,8901882.0,1.7670562803015313,0.22351750838047318,0.011942185475664745,0.3272982271890837,0.4880468573565984,0.31489240052537487,-0.3198137902833802
182,3300803,CACHOEIRAS DE MACACU,RJ,não,509,56903,955.806,0,-22.4658,-42.6523,0.695,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,984.0,1657.0,888.0,5026.0,5.071714285714286,3.6597500000000003,6.5,10752222.142857144,72.35147150198401,0.0338024892477461,0.500375975615956,0.7469655565003398,0.10433411944646764,0.2895696044674936,-0.31982354465362933
167,3303401,NOVA FRIBURGO,RJ,não,547,185370,932.635,0,-22.2932,-42.5377,0.758,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,3752.0,7594.0,4724.0,20604.0,5.071714285714286,3.6597500000000003,13.0,4078881.0,93.0128619962829,0.1515390019596435,0.500375975615956,0.7469655565003398,0.1192279756036478,0.2785405884246709,-0.3209170795190128
162,3302403,MACAE,RJ,não,610,244350,1215.904,0,-22.3768,-41.7848,0.792,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,3115.0,7497.0,4206.0,20956.0,5.09,3.65,12.8,21051064.0,158.1685673198679,0.13943321810397993,0.500375975615956,0.7473617188269907,0.15802481188476117,0.38798034853346347,-0.3236220296670492
180,3304300,RIO BONITO,RJ,não,511,58298,462.176,0,-22.7181,-42.6276,0.705,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,3343.0,3722.0,2923.0,6382.0,5.071714285714286,3.6597500000000003,5.4,1488505.0,64.78191627029824,0.09181915110030116,0.500375975615956,0.7469655565003398,0.10116666200825684,0.23812213529565726,-0.325960202147678
489,5003207,CORUMBA,MS,não,1432,109900,64960.863,1,-19.0077,-57.651,0.701,0.5552730863805821,756143.0,-20.468700408900002,-54.6725006104,999.0,3247.0,987.0,10943.0,4.72,3.89,21.5,3101210.0,0.0,0.0511595632798144,0.05333551805847116,0.5862306861787242,0.20401121414707787,0.26254211870452243,-0.3326778965784764
571,1200401,RIO BRANCO,AC,não,3526,383452,9222.577,0,-9.97499,-67.8243,0.7290000000000001,0.0,170502.0,-9.868888854980467,-67.89805603027344,4236.0,17050.0,3424.0,68857.0,4.530639655172413,3.6163407738095246,44.9,8192366.0,14.252960018178676,0.2624831302865064,0.0022658820375741906,0.3272982271890837,0.5115734623184173,0.3252188633123712,-0.335332735499559
251,3143302,MONTES CLAROS,MG,não,985,402118,3582.034,0,-16.7282,-43.8578,0.7070000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,4778.0,15931.0,5031.0,75437.0,4.988071428571429,3.8430000000000004,38.7,7844307.0,320.7910344681038,0.2866918323778773,0.39623120961248837,0.6140247237971389,0.2861653456571828,0.30954933860814454,-0.3394093446429163
407,4318507,SAO JOSE DO NORTE,RS,não,1351,27208,1117.873,0,-32.0151,-52.0331,0.6629999999999999,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,451.0,841.0,294.0,2860.0,4.6690000000000005,3.4277,26.711111111111105,4276570.142857143,238.66675264950956,0.0151613921048983,0.30773318576264974,0.528538240242097,0.30130128911657184,0.26199569145815527,-0.33970685066818224
409,4304663,CAPAO DO LEAO,RS,não,1384,25495,785.374,0,-31.7565,-52.4889,0.662,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,542.0,686.0,297.0,3550.0,4.6690000000000005,3.4277,26.711111111111105,4276570.142857143,232.45658499722097,0.016532869974081127,0.30773318576264974,0.528538240242097,0.3032112065114621,0.26166235812482197,-0.34152771304936175
174,3304524,RIO DAS OSTRAS,RJ,não,603,141403,230.621,0,-22.5174,-41.9475,0.784,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1172.0,3235.0,2077.0,9092.0,5.071714285714286,3.6597500000000003,5.7,14326822.0,137.7848444197362,0.059746905693503015,0.500375975615956,0.7469655565003398,0.14771459716701932,0.33912642112785335,-0.34196747407619166
386,4303103,CACHOEIRINHA,RS,não,1119,127333,43.766,0,-29.9472,-51.1016,0.7490000000000001,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,2398.0,4086.0,3088.0,10376.0,4.899,3.699,18.1,6167753.0,8.529770212084696,0.08925306535087918,0.30773318576264974,0.6921747510213053,0.1629041288119171,0.29283902459415817,-0.3430372835582377
175,3300209,ARARUAMA,RJ,não,550,127017,633.795,0,-22.8697,-42.3326,0.7140000000000001,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,1908.0,3605.0,2156.0,10949.0,5.071714285714286,3.6597500000000003,10.7,2053626.0,94.45344214204127,0.0738772575612357,0.500375975615956,0.7469655565003398,0.1203168181968889,0.2497982134287898,-0.34371501502057344
435,5217302,PIRENOPOLIS,GO,não,1023,24751,2227.793,0,-15.8507,-48.9584,0.6779999999999999,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,337.0,1333.0,279.0,3459.0,4.832363636363637,3.8539000000000003,25.95294117647059,3990761.3333333335,90.89306378277598,0.016921423836907114,0.1168003589971972,0.6274598566331571,0.18669547978061338,0.2645673077780312,-0.35149851126634385
476,2408003,MOSSORO,RN,não,2779,295641,2110.207,0,-5.18374,-37.3474,0.6940000000000001,0.3025112324705384,1145986.0,-5.768056,-35.376111,4173.0,9082.0,2512.0,51462.0,4.492666666666667,3.5178333333333334,11.5,6221099.0,227.80334939707677,0.18984124329501906,0.08733098646880195,0.33528186826366047,0.5016480205882207,0.2680868658575729,-0.35152365133715746
417,5212501,LUZIANIA,GO,não,991,199619,3961.536,0,-16.253,-47.95,0.6890000000000001,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,2502.0,4613.0,1321.0,13140.0,4.832363636363637,3.8539000000000003,36.5,3116626.0,142.03810394681588,0.0821609264353857,0.1168003589971972,0.6274598566331571,0.2054391210644703,0.2739219347906214,-0.3571821077060225
452,2107506,PACO DO LUMIAR,MA,não,2911,121909,132.41,0,-2.51657,-44.1019,0.6459999999999999,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,482.0,2011.0,452.0,9335.0,4.366111111111111,3.6111111111111107,26.9,5649898.0,16.553193557224525,0.031960454120940306,0.05701652993385917,0.3891464641225504,0.42420412971723187,0.2644764871388185,-0.35743727573297585
434,5200308,ALEXANIA,GO,não,1014,26768,847.891,0,-16.0834,-48.5076,0.664,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,548.0,1122.0,286.0,2164.0,4.832363636363637,3.8539000000000003,5.7,3990761.3333333335,97.41824235910109,0.016646856402038418,0.1168003589971972,0.6274598566331571,0.18837985076257976,0.2392554411353497,-0.3620832206884791
456,2109601,ROSARIO,MA,não,2854,42313,685.027,0,-2.93444,-44.2531,0.5660000000000001,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,229.0,434.0,47.0,3520.0,4.366111111111111,3.6111111111111107,50.074999999999996,5649898.0,38.657930504900385,0.009328462560284276,0.05701652993385917,0.3891464641225504,0.42609852169801105,0.26143367368316106,-0.3637914511573336
61,3506508,BIRIGUI,SP,não,508,120701,530.651,0,-21.291,-50.3432,0.743,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1901.0,6010.0,2374.0,25249.0,4.799,3.899,12.5,2721174.0,463.95243104339494,0.10807511211678891,1.0,0.6916041612785309,0.28293020093146953,0.2651664721992792,-0.36551483012273434
462,2704302,MACEIO,AL,não,2423,1029166,510.655,1,-9.665989999999999,-35.735,0.7390000000000001,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,7388.0,22483.0,13246.0,71840.0,4.530639655172413,3.6163407738095246,87.9,18302279.0,0.0,0.41482574474179396,0.07479381511173448,0.5977345453982963,0.34648839048235214,0.4309460541810937,-0.3699488829392364
